ID,Consumer Type,Consumption (kWh),Generation (kWh),Date
f55b93e5-3503-4fde-a97c-374fc87a4be6,Підприємство,1958.69,800.56,2025-01-01
8d65e82c-254c-471d-bf85-a5987bd39313,Домогосподарство,227.22,144.19,2025-01-15
fafa2e7c-222c-402f-bb8d-909c2b2388fe,Підприємство,2344.41,291.7,2025-01-25
337abbb8-dfd8-498a-800b-57a440022263,Домогосподарство,121.23,82.8,2025-01-14
28449c6f-aba1-4daa-a112-74ace99af95b,Підприємство,4967.17,1644.07,2025-02-16
0682f832-ba1d-4c6f-90c9-64f332d5feb1,Домогосподарство,138.64,36.63,2025-02-06
7056ad0b-d4f2-4c3f-9b75-1fe6d2e2ae90,Підприємство,3127.8,2393.61,2025-02-22
af40affb-56c3-44b0-ae54-cf74134d8e6e,Домогосподарство,104.17,71.0,2025-02-16
d648cc9a-6b74-47a8-8a85-b36c67034e4a,Підприємство,3277.86,1307.8,2025-02-11
ff116fb8-2d96-4185-8cbb-ce548d54c8ed,Домогосподарство,325.85,202.13,2025-01-16
0c314ffa-5100-4bc9-b701-5e0a3d5b14dc,Підприємство,2525.84,1454.12,2025-02-20
3be9c53b-e32c-4e74-a5b9-3b3871bfeed9,Домогосподарство,371.32,246.13,2025-01-08
1aac3e06-5a57-4c3c-a0c9-b26bfa7175d0,Домогосподарство,221.85,137.79,2025-03-03
31e9736d-5085-4f8a-b7da-472262bd471d,Домогосподарство,297.23,183.69,2025-02-15
8faf8e0c-5674-40be-ae95-94745e9f216a,Підприємство,1973.15,348.0,2025-02-20
30d64c0b-016c-4c58-aec5-545b7d6c6ef3,Домогосподарство,388.01,50.2,2025-01-27
6ddd960d-a921-4f33-9c16-99ea8e83c441,Домогосподарство,465.83,374.42,2025-03-01
9d378c82-1704-4d80-b4d3-e7e7f67d5b06,Підприємство,3191.09,834.68,2025-01-17
8edc49e1-5c48-4adf-aed2-c423ef690956,Підприємство,1852.8,458.79,2025-02-25
40ae609a-6a88-4456-9f70-ee4a2f5bde47,Домогосподарство,443.15,223.4,2025-02-19
997fab1c-d3af-4165-971e-93afd79fad36,Підприємство,2451.23,1861.86,2025-01-21
fdb342c7-b469-41f6-a63a-46c293d33108,Домогосподарство,226.58,187.52,2025-01-26
6b020b5f-4f58-4d1d-9fbe-7c40dedaee10,Підприємство,4076.97,666.07,2025-01-03
fd5c3402-2fba-4a44-a797-2e4eb5a30040,Домогосподарство,474.24,397.41,2025-02-17
5e5136ad-4263-49d5-ad3a-e05afc6da342,Домогосподарство,264.59,12.8,2025-03-01
5cb03a91-c276-413f-966d-d8389f235170,Підприємство,2317.44,379.67,2025-02-04
51e86155-7f14-4fef-9289-e23bb90c90f7,Підприємство,4931.53,1660.83,2025-01-19
d84002dc-dbd8-4c33-aa88-74d9d3b25a3d,Підприємство,1440.04,184.9,2025-03-01
e80a7c9a-3bdc-43d9-b47d-a3f214a1b4cf,Підприємство,1245.26,189.6,2025-02-19
f8ce19a6-6fbb-4486-b906-3e6aad3ad4c6,Підприємство,4365.18,3798.08,2025-01-19
07ba625d-9033-4741-aca1-5d3e923858fe,Підприємство,3318.95,1122.81,2025-01-26
60f36b4a-4301-4816-a38e-004317fac014,Домогосподарство,189.86,119.82,2025-01-05
96ae8198-f863-4a95-9a76-694e13fda018,Підприємство,3185.13,3070.52,2025-02-03
4571631d-2db7-4f96-a888-88bb8cb0ac4f,Домогосподарство,287.63,190.04,2025-01-14
bc412f89-d22b-4a28-b2f7-870d7e76c143,Підприємство,1027.94,528.2,2025-01-26
5eef1977-1fd7-492c-831b-7ae2555b3cbc,Підприємство,3260.2,1306.85,2025-01-08
bb2ee6ed-dd8c-49c7-94fb-546453bc256c,Підприємство,1115.61,894.58,2025-03-02
82fa89ce-0f71-42df-a62c-5365ca469f51,Підприємство,3200.79,1701.29,2025-02-04
fb30efb7-797e-470c-b7cb-e5791e18b77c,Домогосподарство,148.93,98.5,2025-02-12
75c81435-8b6c-49e1-a530-757cad8c78fc,Підприємство,3085.84,1715.88,2025-02-21
91179ad9-8e69-48e1-af7b-78a0b31337cc,Підприємство,1630.35,252.56,2025-01-08
b77db70f-0c39-4fb1-9d9f-f4241038bbcd,Домогосподарство,266.97,24.21,2025-01-16
0903ea5a-af8b-4278-914e-a375219d7926,Домогосподарство,318.39,216.84,2025-02-28
7f5eea10-f1d5-49c3-ab78-6a3d3fddc760,Домогосподарство,471.83,226.29,2025-02-23
949b9755-37d5-45d1-9c4c-7ed9c7d2a599,Підприємство,2622.62,638.54,2025-02-16
c8207fc6-2e43-48c3-bfee-f8cc648d9c1a,Підприємство,1687.3,585.84,2025-02-21
4d9cbef8-3f41-49e2-b86c-752b61597474,Домогосподарство,244.7,97.91,2025-02-27
b8a8f0ed-73fb-4913-bf40-17070774e0a3,Домогосподарство,449.65,79.57,2025-03-01
3751e888-177b-4871-9b59-e6ce681a8b17,Підприємство,1505.6,366.06,2025-02-28
16cbcd04-9f7d-4f73-a040-b29301b1cfaf,Підприємство,3406.22,3033.52,2025-02-28
d1d79dab-ef7b-4e5a-92fc-c227249ffa73,Домогосподарство,277.42,28.85,2025-01-27
fb260aba-e2a2-4fd4-b69c-e3c4ad5b3b7e,Підприємство,1937.42,642.77,2025-02-18
845049d7-0338-4073-bca5-2a38ac1d0075,Підприємство,1876.79,1519.15,2025-01-31
018ab584-6d70-45e5-99e9-57db612e25c2,Домогосподарство,121.29,19.45,2025-02-10
0abdbee5-6d47-455f-bc9f-eab6ddc3bca7,Домогосподарство,102.63,44.95,2025-02-23
3fbf0744-1312-40ac-bfe7-a81dae525db2,Домогосподарство,227.93,0.42,2025-02-18
2a1f919b-1bf4-4e81-b1ef-45c343ec8c56,Домогосподарство,434.22,92.28,2025-02-19
4df10788-0681-4f60-ac04-26dcce253ca6,Підприємство,1143.74,497.21,2025-01-08
d9667fd7-26ef-4277-a19a-8814eb686eaa,Підприємство,2550.48,2197.33,2025-01-06
21b843e0-2f35-4ffa-a83c-9f2e618d9172,Підприємство,2503.22,1990.96,2025-02-24
26706cff-ffd6-43ca-b9a0-d9446c20eaae,Підприємство,3527.1,2389.51,2025-01-16
1837805c-fe9d-4ea4-91ce-4f306687221e,Домогосподарство,147.01,138.58,2025-01-26
e9f23f2c-92f7-490b-9347-d1d66c1eb298,Підприємство,4715.81,938.37,2025-01-19
9596661a-0d24-4e73-a00b-a5cd005429b8,Підприємство,4628.48,1749.3,2025-01-27
202d2732-de5a-4a13-aecc-033dccf3a845,Домогосподарство,380.44,224.58,2025-02-18
6431f18a-b001-439b-8f9e-34d7e8796488,Підприємство,3333.37,2895.32,2025-02-27
e99057d2-4853-42b9-8e8c-560b0da0c9d8,Підприємство,1765.44,535.43,2025-01-28
e81945b0-603e-47bd-a3ae-2cb6caa6e931,Підприємство,2432.89,779.19,2025-01-27
d4d6a71b-60d0-4d66-a7ee-8aa660839de7,Домогосподарство,291.21,31.04,2025-02-16
b147f06b-6ec0-4b37-aeb8-e934cf291165,Підприємство,3393.83,73.06,2025-02-23
6ddf4c8f-8cd9-45f9-af24-c7a782cc35e5,Підприємство,4294.05,3202.85,2025-01-11
23b3650f-a451-456e-a7f9-b352903bb919,Домогосподарство,182.79,158.79,2025-01-16
7ddd6030-3c7f-476a-bfe9-3a185de8440d,Домогосподарство,296.51,53.8,2025-01-28
a17f797d-4ddf-4e98-af41-032d18097e74,Домогосподарство,64.02,4.56,2025-01-13
a22ec554-d4aa-40af-af27-0d5ebb1278ea,Підприємство,2474.99,671.25,2025-02-27
f877a054-a4fa-4c2c-83bd-f703ecbd6132,Домогосподарство,177.47,58.62,2025-01-22
28fd192a-e967-44d2-bcd5-100beda50db4,Підприємство,2176.3,1980.49,2025-01-10
cef69bc8-a289-49dc-b4d1-3a955f67666a,Підприємство,1615.06,1435.71,2025-01-27
5febcdd6-7e41-40ab-9453-e4b80616ba29,Підприємство,3475.96,3302.86,2025-02-26
62c22abc-833a-4e5e-9ed6-ae3f1ff4404c,Домогосподарство,97.15,33.43,2025-02-28
5ea4a669-8ba6-4e30-b8b7-0556e283da7e,Підприємство,1007.03,617.06,2025-02-04
ab0c6874-3620-4e64-ae89-61423df18db4,Домогосподарство,383.06,358.59,2025-03-03
850c3888-7a98-4f3d-80ed-a0ee1b6f0a82,Підприємство,4514.53,921.86,2025-02-14
1648ef75-9bc2-44ed-b327-719ee001daf0,Домогосподарство,97.7,44.87,2025-02-18
5fb4ce85-a3ea-4b7a-9117-722a400a52ef,Підприємство,3716.93,1982.43,2025-02-22
dd39a43b-a8de-4daf-9ed0-73552f306375,Домогосподарство,188.59,134.75,2025-01-26
d40fc457-d082-4d18-b4c6-2602734542ed,Домогосподарство,343.84,40.04,2025-02-18
ab4e887a-937c-4ad1-a27c-8b15b03f7985,Домогосподарство,144.51,56.53,2025-01-28
6445b375-4fc2-4c94-a9f2-44d53784d2f7,Домогосподарство,143.39,108.85,2025-01-11
1cf4f1e6-fce6-4c36-99ab-a63f2535d183,Домогосподарство,450.52,348.33,2025-01-16
295304be-0a0b-4ec1-bbec-120f295c484d,Підприємство,3098.27,717.93,2025-02-05
a85738fe-a5cc-48e0-b6da-0ce22b7bb596,Домогосподарство,236.18,78.65,2025-02-25
9259aed9-dd1a-4dde-9765-47622df79784,Домогосподарство,120.28,93.58,2025-01-15
d2d369ca-d505-407c-9aed-b80f1b733666,Домогосподарство,100.64,17.25,2025-01-04
93b7f6be-dc5f-4f34-9edb-9188f89f41f4,Домогосподарство,56.22,11.29,2025-01-04
ab8fe11b-7cce-444e-8948-1455c6f7aa1c,Підприємство,4694.29,975.32,2025-02-19
0e2c0aa2-7fe8-4a60-8b91-c6f46041830f,Домогосподарство,371.51,333.83,2025-01-02
b0eda394-3903-4eb5-ad1f-609b77ba0534,Підприємство,3372.04,1674.83,2025-01-24
5da45aea-032e-44c9-9c52-04678a139263,Підприємство,3840.9,845.23,2025-02-13
ef1461f8-43f1-4e0c-afea-79a89238458f,Домогосподарство,431.79,143.84,2025-01-01
90ed57f2-a31a-4800-a299-54c0c1f868c2,Домогосподарство,499.17,221.24,2025-01-11
57ae114c-c20f-4a4d-b133-f2702053d1da,Підприємство,2224.03,698.28,2025-02-12
37b6c36b-cf1d-437b-9d4d-8320fcdb08af,Домогосподарство,459.43,406.27,2025-02-24
2693e579-f861-4acf-876a-f7e881661ca6,Домогосподарство,109.58,77.99,2025-01-13
08abf1b7-d483-4d52-b730-6d1c1dd31c4a,Домогосподарство,64.84,38.45,2025-01-19
e5fbf3f6-9fe3-4598-8548-17c63ea7b538,Домогосподарство,120.23,96.82,2025-01-26
8000f66a-248e-4ddb-a81d-f1726a0ec8b2,Домогосподарство,277.87,154.35,2025-01-27
35dd3a61-cff5-4962-92ca-d95987be5e47,Домогосподарство,363.38,334.6,2025-01-18
6249031d-02ff-4dbc-9d8e-d1cea814aead,Домогосподарство,379.05,116.78,2025-01-25
25c26faa-983a-43d0-b10f-54b9f3855f52,Підприємство,3015.62,1052.24,2025-01-09
94216108-c5f3-40a0-a731-49ec7cefda6f,Домогосподарство,313.97,29.34,2025-02-06
c39de985-32ee-457f-8a6b-8d6279011d83,Домогосподарство,165.27,117.26,2025-02-24
40a0c437-e203-492d-890d-a6b7b7d5b923,Домогосподарство,166.6,157.14,2025-02-20
82e0ea82-ca50-4013-888c-1a87eb67cdbe,Домогосподарство,281.2,193.54,2025-02-26
5b0433d2-39c1-48f6-8f53-e728f62c9de7,Підприємство,1527.1,864.49,2025-02-22
489c2692-e4a6-410d-b3e3-fe9d1c037a05,Домогосподарство,91.36,38.26,2025-01-22
bcdd8936-1f76-4f34-b781-5aa80f78e23e,Підприємство,1114.08,460.46,2025-01-23
9520920d-9285-46d1-b2ba-05a9f2c604eb,Підприємство,1520.02,197.25,2025-02-14
e6806fb7-22b1-4fb4-bae1-653c18a9e7f1,Підприємство,2121.32,1142.53,2025-01-11
b8cc5964-a409-47bb-810f-e484ccc8634e,Домогосподарство,218.34,197.67,2025-01-24
fa383dbb-85fa-4dc5-8466-81280fe7f6c7,Домогосподарство,264.73,38.66,2025-01-13
6c34d395-003f-4551-abfc-ebcc47fbbdaf,Домогосподарство,253.65,168.26,2025-01-09
ca67a93a-d1ec-4132-9c37-e1c6df022dd1,Домогосподарство,277.0,80.69,2025-01-12
478b766a-695c-4862-a677-866a3b7381f7,Підприємство,3136.48,214.57,2025-01-23
f7a4a867-f4c7-4d96-ba33-7622e5a00f09,Підприємство,2288.93,1657.39,2025-02-01
ab7d53fd-5dae-4151-8741-7abf2d989879,Підприємство,1991.73,292.0,2025-01-07
bb3c48a0-2255-47b7-9aff-52cb3236a556,Підприємство,4636.68,4137.95,2025-02-28
859c20b3-c974-4081-8fd3-958b19d762eb,Домогосподарство,138.29,136.87,2025-02-13
8569b5c4-b85a-4709-942b-1f627a5e9d6d,Підприємство,1177.42,854.97,2025-02-19
d372ae9c-e8f8-455c-be23-7212e0c4564b,Домогосподарство,353.38,284.63,2025-02-07
382daa95-e2fd-4987-bedd-494561c59d32,Домогосподарство,481.42,228.05,2025-02-22
d3923a91-7e86-4902-85a4-cfea3fe46758,Домогосподарство,99.04,48.85,2025-02-28
ea7301a9-1fba-4dd0-ba64-3ab10506d8f9,Підприємство,4263.58,615.33,2025-02-03
9d09aa9f-f48f-47a3-8101-f7e81d6ca401,Домогосподарство,79.53,16.1,2025-01-01
1d40ec32-b58e-4f2a-89e6-7eecf66788fb,Підприємство,3333.65,1884.21,2025-02-22
e8c37c33-4169-438c-a143-c87510b91e87,Домогосподарство,437.58,106.9,2025-01-20
5eaf77de-f150-44f4-91b3-3260255ce073,Домогосподарство,175.75,67.63,2025-02-18
2c4c5590-e441-4077-b5e5-5798a0280741,Домогосподарство,260.46,182.17,2025-02-23
e0e9f66a-8777-4715-ac3e-4c9974bab08a,Домогосподарство,425.74,364.11,2025-01-24
bbe482a5-26ca-4459-ac5f-3a1279e25fec,Підприємство,4792.61,780.01,2025-01-15
d5203014-36d4-497b-8d80-7460a33f6451,Домогосподарство,262.34,97.25,2025-01-25
4851b88c-fe0d-43ba-8afe-bc666934f535,Підприємство,2939.09,209.63,2025-01-18
e7dfa2e9-9786-41bb-9f12-88f59ca4d967,Підприємство,1911.77,413.97,2025-01-16
125b75e1-ec47-4af7-95d1-59d431b36c61,Підприємство,4983.99,1177.86,2025-01-27
93d7fdce-3aa6-41c7-9417-0d7f67bfde75,Домогосподарство,486.09,120.92,2025-01-22
a4bc7d8c-20ef-475e-b0ae-093e7bd04ad7,Підприємство,3516.12,1192.55,2025-01-02
c54b72ba-85ec-4da6-8400-5298978da003,Домогосподарство,487.88,322.29,2025-02-26
23938fcb-9669-46b3-8967-bdbdb66d700c,Домогосподарство,100.48,99.94,2025-01-04
af8e7fda-5788-4c51-904b-a0a2f77e7b4b,Підприємство,3715.73,3344.31,2025-01-25
b6068714-06ac-4c76-95c9-c1154930ace0,Домогосподарство,319.81,44.67,2025-01-02
57ebdfd8-b3b7-4e55-9311-6aa621d2c5eb,Підприємство,4873.88,2688.99,2025-01-08
d30f9ca5-f17e-4b4a-914c-15efb4eed88f,Домогосподарство,249.41,31.29,2025-01-04
a2377145-4229-4363-9a39-408bd9c0a35a,Підприємство,3058.23,1595.84,2025-01-03
97d98928-22c9-462a-9123-af22a12d3e84,Підприємство,4345.58,32.73,2025-01-17
5501ba6e-3e0b-4155-8458-ea506781aa7e,Домогосподарство,302.87,203.74,2025-02-22
00dc3390-c57f-4ccb-9ef6-1514590c55bb,Підприємство,1128.73,456.28,2025-01-09
87cdd326-03da-48e1-a629-3e0edd875457,Підприємство,1540.95,1190.61,2025-01-16
4703a747-1536-4d9e-832c-e2ff667156bc,Домогосподарство,250.06,240.58,2025-01-24
57d8ebea-810e-4082-84fd-e6a6e2805ed8,Домогосподарство,326.56,2.75,2025-01-28
9ae3d2aa-50fd-4619-8fe7-9d170fdd79f1,Підприємство,4711.04,290.71,2025-02-02
1ed85fc9-dfe6-46f9-90be-2272d6c787b4,Підприємство,1020.52,33.35,2025-02-02
cf33abce-c1a6-42bf-b314-5014b3a454bc,Домогосподарство,271.54,226.25,2025-01-16
69693b72-eb4a-4eab-a000-d811822ac385,Домогосподарство,127.67,89.74,2025-01-30
56752e29-8e78-42ee-9900-a2e3538e8926,Домогосподарство,195.01,32.02,2025-03-03
e10f5faf-51dd-404d-a229-377d8c648d64,Домогосподарство,251.42,14.5,2025-02-19
b1e14cf4-10d5-4a6a-84e0-11d43ad0c436,Підприємство,4582.0,406.29,2025-02-06
199b5cd1-bc0a-4c60-937f-0fb2bf467566,Підприємство,1450.31,319.75,2025-02-25
c5d6ffc1-1ac6-428a-8b9a-5acebf152638,Домогосподарство,82.25,74.01,2025-01-12
df0af2f3-2a73-4f3a-931c-cdde8abfd9b1,Підприємство,1599.43,820.6,2025-02-06
eb32fa1e-a541-41ab-aadb-d7e443223276,Домогосподарство,238.26,92.33,2025-02-25
b096462d-a91c-41e9-9a13-846c87a8aeac,Домогосподарство,394.26,267.69,2025-01-01
6ea237fc-1827-45a2-bf1e-596c49d77f82,Підприємство,1472.03,1457.86,2025-01-02
1e91bf70-8689-4d8e-9026-ab62f45120ea,Підприємство,1326.08,708.82,2025-01-11
cc4a319b-a4d6-41db-aa08-80bcb7aa5670,Підприємство,1763.62,1594.13,2025-02-22
59e6ea99-5b04-4406-afbe-13cfc4406fcf,Підприємство,2338.02,479.4,2025-02-04
51b0d1fe-8308-477f-8975-6776d775f08f,Домогосподарство,281.69,81.26,2025-02-03
0ca16415-5265-4bcd-b78f-c99f8a123c87,Домогосподарство,441.88,421.57,2025-01-15
64a534f3-699c-4927-b538-5e63fbef46db,Домогосподарство,487.71,343.12,2025-02-09
1a1fb668-6c42-4fcb-9f49-ed26d1861cdb,Домогосподарство,366.18,339.49,2025-02-02
2d89ed31-9806-45cb-adb8-ff741cd51a5a,Домогосподарство,294.44,223.2,2025-01-02
b446d6d4-7744-4ce6-b142-51d63fdf8401,Домогосподарство,391.62,60.88,2025-02-25
9b3aa9ec-8d6c-46d7-b3d4-c3a4825390bc,Підприємство,4115.11,3765.68,2025-01-05
637cd07f-dcb4-4880-887d-58d3f5de65e4,Домогосподарство,351.66,330.42,2025-01-20
dec458c3-ac0e-467e-b35e-06e15533ba01,Домогосподарство,326.21,242.91,2025-02-22
3815e9f7-6c78-4c3f-a499-30c8f8f639bf,Домогосподарство,429.76,298.88,2025-02-20
5c557ed0-17c2-426d-b340-10f772d4111b,Підприємство,1798.27,1041.45,2025-01-11
84f84adb-e730-4d60-8e4a-6669d49ae69f,Підприємство,4035.89,425.94,2025-03-03
a2ddc0bd-6989-4eee-9094-a64c5dae70af,Домогосподарство,94.74,77.2,2025-02-12
7e8586fa-4fc7-455f-abe2-d333e8008073,Підприємство,3505.32,1967.94,2025-01-20
bba4cdf7-6aac-4e86-b1a5-1cb9d7594293,Домогосподарство,277.4,22.64,2025-01-21
019155bd-4518-4323-82ac-f0736d4d2f61,Підприємство,1848.44,420.31,2025-03-03
6744c975-8a29-456e-8fdd-5d91b376ded2,Домогосподарство,193.81,62.68,2025-01-19
2c27ca0e-cdae-4306-b0bd-76f9de776f9c,Підприємство,4202.74,2287.1,2025-02-08
3d76418e-0f4e-44c4-aa8d-b65b4e3d9827,Підприємство,3886.4,3224.06,2025-02-21
a2c86ba8-37cf-41c7-861f-0227f1e62d91,Домогосподарство,442.38,408.06,2025-02-11
2332c9e4-7a9f-4290-a1ff-0c5bef9891fa,Підприємство,3788.2,3289.76,2025-01-24
a019782a-aa96-4869-9e77-68e26bb2672e,Підприємство,4475.0,278.73,2025-02-01
752b1975-9f2b-4696-a0bb-12f4cbc3eca4,Домогосподарство,411.12,292.54,2025-02-25
6b4b5b60-a7b0-4c4b-8d9a-fbc8ed457c84,Підприємство,4895.12,2709.69,2025-01-09
85abf327-312e-479b-9861-f24daa0ac887,Домогосподарство,299.07,121.84,2025-02-25
520bf7f7-82f2-4cdf-b102-ed2ac01ffe99,Підприємство,3210.83,883.14,2025-02-05
bbcc201b-e490-4976-b6ef-baba0f86aeb1,Підприємство,4888.91,2744.65,2025-01-20
976d137b-e062-483c-91d6-df41fd0987e1,Підприємство,4524.02,1147.52,2025-01-07
831ee56f-f087-481c-912a-a6b0b4486b33,Підприємство,1131.53,938.58,2025-01-09
c6360dac-684a-4a0f-9338-583789502fd6,Домогосподарство,173.03,137.0,2025-02-01
2a2deaca-8081-43cd-ae4f-b7190fa76ca5,Підприємство,3412.12,1931.39,2025-01-17
ce177475-94bf-432f-92ab-89ce2a942d06,Підприємство,2002.34,545.03,2025-01-04
f74aaa5f-3c3a-4235-be3c-d4b2c0e3d3a9,Підприємство,4666.33,1158.89,2025-02-11
2db92ee3-2c39-4dec-b4dc-c600f4858f7a,Домогосподарство,351.08,79.48,2025-02-10
13aa111d-f335-4e9c-9090-1e9abfa5f489,Домогосподарство,384.63,191.59,2025-01-06
2e374d3f-5c2c-4478-8ef6-2645575daaff,Домогосподарство,81.91,37.72,2025-01-09
81a73d79-75d1-417c-a790-5df2c52810b2,Підприємство,3940.88,917.13,2025-01-10
d6540d8f-cea0-4233-89f0-6535a2a2bd17,Підприємство,3842.27,2759.88,2025-01-10
75ba77f9-9f23-4c74-8ccc-9361e2815f92,Домогосподарство,102.64,88.21,2025-01-17
