date,city,temperature,humidity,wind_speed
2019-09-23,Kharkiv,-11.0,36.8,12.3
2017-08-23,Kharkiv,-0.8,82.8,2.4
2023-10-29,Lviv,22.9,63.6,0.2
2016-10-23,Kyiv,11.7,66.2,13.9
2020-04-18,Dnipro,30.8,75.2,5.5
2024-07-25,Kyiv,32.6,93.6,13.5
2019-11-07,Dnipro,6.0,94.1,15.7
2019-11-13,Odesa,10.9,80.9,8.2
2023-11-20,Kyiv,15.3,50.0,2.4
2021-05-17,Dnipro,-10.0,50.1,2.5
2016-03-14,Lviv,15.7,51.7,5.8
2020-08-22,Odesa,-14.7,66.1,9.5
2024-12-27,Odesa,21.9,53.2,19.8
2022-06-16,Lviv,-16.1,88.6,8.1
2016-08-22,Odesa,12.0,38.6,2.3
2022-02-05,Kharkiv,-3.4,39.0,7.9
2018-02-15,Odesa,2.8,93.7,6.6
2022-06-02,Dnipro,-4.8,30.6,18.1
2022-01-02,Kyiv,26.3,81.4,2.3
2016-03-22,Dnipro,0.5,73.8,0.6
2019-06-26,Odesa,-8.5,90.9,5.7
2017-01-06,Odesa,-2.8,96.7,14.3
2015-09-19,Kharkiv,-18.7,65.3,10.8
2015-11-03,Dnipro,16.3,40.5,4.5
2020-02-23,Kyiv,30.8,31.2,12.0
2020-08-04,Kyiv,10.7,84.8,13.9
2016-05-16,Kharkiv,6.3,69.2,15.3
2015-09-12,Kyiv,10.2,96.9,9.3
2017-04-12,Lviv,4.8,46.2,10.0
2018-10-05,Kyiv,24.8,30.1,17.4
2017-02-19,Dnipro,3.3,40.8,12.0
2017-07-09,Kyiv,0.3,72.9,8.8
2023-12-20,Odesa,-6.0,69.0,14.0
2023-01-18,Kyiv,19.2,90.2,17.7
2015-08-03,Dnipro,12.0,64.5,0.6
2023-01-15,Lviv,-18.0,58.6,13.1
2019-01-24,Dnipro,32.7,84.6,15.7
2023-05-03,Lviv,26.0,37.9,7.1
2018-09-01,Odesa,-15.3,84.5,9.5
2015-05-19,Kharkiv,-19.2,76.0,7.9
2021-11-29,Lviv,-16.5,84.7,14.6
2021-03-10,Kyiv,23.8,35.2,13.6
2022-11-28,Dnipro,8.3,60.5,3.8
2020-09-13,Odesa,-16.9,98.3,2.9
2024-10-17,Kharkiv,1.8,48.9,14.7
2020-08-03,Kyiv,28.6,40.9,6.0
2018-11-17,Dnipro,18.7,85.8,9.6
2023-01-26,Lviv,-19.5,94.5,14.1
2022-11-27,Kharkiv,-5.0,33.1,12.5
2023-10-05,Lviv,-13.2,35.7,7.2
2018-12-05,Lviv,-18.3,71.2,3.6
2021-10-22,Lviv,-12.2,31.9,19.3
2017-09-19,Kyiv,-5.0,47.3,6.8
2015-04-13,Odesa,-17.6,80.8,14.0
2022-10-10,Kharkiv,9.6,99.8,11.9
2015-05-14,Dnipro,3.9,86.7,5.6
2021-11-03,Lviv,7.2,64.9,9.7
2016-05-26,Lviv,-1.5,71.8,5.4
2019-02-28,Kyiv,6.1,84.4,17.9
2015-08-24,Kharkiv,-12.0,38.4,5.4
2019-02-24,Dnipro,33.8,52.5,8.9
2021-08-11,Lviv,31.5,93.2,10.4
2019-08-17,Lviv,-10.8,55.8,6.5
2020-01-01,Lviv,11.6,44.5,1.0
2022-09-17,Kharkiv,-18.9,72.2,0.5
2019-05-25,Lviv,34.9,93.9,14.7
2016-04-17,Dnipro,-8.6,73.1,8.0
2023-10-07,Kyiv,4.5,79.4,9.2
2016-12-19,Dnipro,2.2,37.0,6.6
2016-09-28,Odesa,-14.3,41.8,2.3
2017-05-11,Dnipro,14.6,85.3,6.3
2021-02-11,Kyiv,-5.3,63.7,18.7
2020-12-09,Kyiv,-10.2,89.8,2.2
2020-01-09,Lviv,-19.9,38.8,16.8
2020-10-22,Dnipro,31.9,39.0,11.8
2024-03-14,Lviv,-11.8,67.0,0.2
2021-02-06,Odesa,27.4,86.7,3.6
2024-11-02,Dnipro,13.0,62.9,12.5
2019-10-01,Odesa,5.8,61.2,15.6
2015-09-01,Lviv,32.1,59.3,2.6
2019-12-27,Dnipro,12.5,91.2,4.9
2023-11-17,Odesa,12.1,40.0,3.4
2015-09-22,Kharkiv,-19.9,33.4,0.4
2017-04-24,Lviv,25.2,51.3,11.1
2017-11-27,Lviv,31.7,87.1,14.5
2020-05-19,Kyiv,25.4,80.0,9.9
2023-11-16,Lviv,-17.4,74.5,18.7
2021-02-25,Kharkiv,0.7,97.1,1.0
2015-01-17,Dnipro,2.8,45.9,5.6
2022-03-11,Odesa,-11.4,71.6,8.3
2021-07-30,Kharkiv,32.3,30.3,1.3
2016-05-19,Kyiv,-9.5,90.6,11.0
2017-11-20,Kharkiv,6.7,47.9,9.8
2017-06-25,Lviv,24.0,52.7,16.7
2020-11-28,Kyiv,21.1,71.9,13.1
2015-12-24,Kyiv,29.7,61.5,8.7
2020-02-08,Lviv,12.1,55.9,12.9
2017-09-07,Odesa,13.8,53.2,5.0
2019-07-16,Kharkiv,18.1,78.4,0.5
2015-05-23,Kyiv,26.8,81.6,16.8
2021-12-01,Lviv,24.5,58.3,2.3
2018-04-19,Kyiv,11.3,55.3,18.0
2023-11-12,Odesa,1.1,39.9,15.0
2023-09-27,Odesa,-14.5,44.1,15.8
2019-06-16,Odesa,-4.5,49.8,4.2
2016-07-21,Odesa,-16.1,30.2,13.7
2016-09-26,Lviv,5.6,63.5,1.8
2021-05-28,Kyiv,17.7,64.6,3.0
2023-07-13,Lviv,9.6,67.4,6.7
2019-06-26,Lviv,16.1,37.9,7.5
2018-02-18,Dnipro,20.3,85.4,3.2
2015-06-28,Odesa,28.5,72.3,0.6
2016-09-14,Kyiv,21.8,51.9,14.1
2024-01-02,Kyiv,-2.0,37.9,9.5
2015-04-09,Lviv,-9.2,42.3,3.6
2021-08-19,Kharkiv,-10.9,95.0,1.0
2017-02-03,Lviv,4.2,82.2,11.6
2019-10-23,Kharkiv,-4.9,69.4,0.9
2016-10-10,Dnipro,-11.1,82.0,5.3
2022-08-10,Dnipro,-4.3,76.1,4.9
2016-11-12,Lviv,-12.4,43.6,1.6
2023-01-15,Odesa,32.6,49.2,2.1
2016-04-16,Kyiv,12.9,72.7,1.2
2022-03-03,Kharkiv,-14.7,73.5,4.3
2015-12-12,Odesa,-7.2,95.5,10.6
2021-03-03,Kyiv,-12.6,92.7,11.5
2024-04-11,Kyiv,11.3,50.9,3.7
2016-04-24,Dnipro,13.4,97.7,15.4
2020-12-05,Dnipro,-10.1,71.0,14.6
2019-12-26,Dnipro,-13.8,51.2,1.1
2016-03-13,Kyiv,17.2,63.3,6.1
2019-12-28,Dnipro,33.4,84.1,5.2
2017-09-30,Lviv,-10.8,37.1,19.9
2023-05-18,Lviv,-15.4,55.0,9.2
2018-09-27,Kyiv,14.6,39.3,17.7
2019-05-31,Dnipro,-16.4,64.4,16.6
2023-07-10,Dnipro,30.3,55.2,4.4
2020-06-02,Kharkiv,-0.3,74.8,9.4
2022-01-02,Odesa,6.0,88.8,12.8
2020-01-30,Dnipro,21.0,36.2,18.3
2016-09-28,Kyiv,6.4,90.2,18.5
2024-01-08,Kharkiv,15.0,99.3,2.2
2020-03-26,Lviv,25.6,44.2,16.7
2015-03-12,Lviv,-6.7,80.4,19.6
2022-06-01,Kyiv,-8.7,71.8,7.9
2021-07-22,Lviv,4.3,63.3,1.8
2022-10-22,Dnipro,7.1,72.5,10.3
2015-10-19,Dnipro,31.0,73.6,10.3
2020-07-11,Kyiv,-3.8,70.5,17.3
2023-10-15,Dnipro,-18.6,56.5,12.0
2024-01-02,Dnipro,20.6,93.7,0.4
2016-12-10,Lviv,-7.6,62.1,10.6
2015-11-25,Odesa,6.0,74.2,0.3
2022-08-02,Lviv,23.7,52.6,18.5
2021-05-14,Lviv,2.6,38.2,8.6
2018-04-15,Dnipro,-6.5,84.1,10.7
2020-08-14,Kharkiv,-1.6,93.2,15.0
2015-06-23,Dnipro,17.1,74.4,1.1
2017-12-20,Lviv,9.7,42.4,18.9
2018-03-13,Dnipro,26.3,73.8,10.2
2016-09-21,Lviv,-1.6,36.6,18.3
2021-08-31,Kharkiv,21.8,45.5,8.8
2021-06-11,Lviv,16.6,95.8,7.7
2020-05-15,Kharkiv,18.0,44.6,5.9
2022-12-12,Kharkiv,-14.5,31.3,14.7
2021-11-17,Odesa,-6.0,66.6,5.2
2019-03-15,Kyiv,-8.6,62.7,8.7
2017-01-22,Odesa,18.0,89.5,9.6
2023-05-18,Kyiv,3.0,42.5,6.3
2020-02-01,Odesa,-3.3,99.3,5.9
2018-02-20,Kharkiv,-3.0,88.0,7.2
2020-02-22,Lviv,8.1,59.1,0.0
2021-09-13,Odesa,-0.1,59.0,17.3
2023-02-10,Lviv,7.4,75.3,8.7
2020-06-12,Kharkiv,11.0,97.0,11.9
2019-03-30,Dnipro,23.4,93.1,10.2
2017-10-20,Odesa,-16.9,72.0,15.3
2022-11-11,Lviv,28.4,96.1,9.0
2020-04-26,Odesa,8.8,60.3,2.8
2021-07-26,Kyiv,-7.4,90.3,10.3
2015-10-19,Dnipro,28.0,79.4,11.9
2021-06-16,Lviv,16.4,40.6,6.8
2024-02-16,Lviv,3.6,37.5,13.4
2016-05-18,Odesa,-6.9,80.7,4.5
2015-04-15,Kharkiv,-10.4,73.8,13.4
2023-11-10,Odesa,-18.5,98.5,14.9
2022-09-13,Lviv,-17.6,39.3,19.6
2024-03-11,Lviv,19.0,60.9,15.6
2021-03-03,Kharkiv,20.4,44.2,15.6
2022-11-07,Lviv,25.0,30.8,6.8
2019-07-21,Kyiv,-6.9,49.1,14.2
2020-07-04,Odesa,-13.0,98.0,2.0
2023-03-12,Dnipro,-7.9,74.0,8.1
2019-02-25,Dnipro,3.0,83.5,2.3
2023-02-26,Kyiv,0.9,45.9,9.0
2021-09-11,Odesa,-14.7,80.1,9.9
2018-01-25,Kyiv,15.4,34.5,12.6
2022-03-11,Dnipro,-16.4,77.1,13.3
2022-12-07,Lviv,-15.5,51.7,18.8
2019-02-06,Lviv,-9.4,92.8,7.5
2018-03-19,Kyiv,-14.5,55.4,1.1
2024-04-20,Odesa,27.3,34.8,0.5
2019-01-28,Lviv,14.3,82.6,6.7
2019-02-01,Odesa,15.8,54.8,10.8
2017-06-14,Odesa,-1.7,86.8,13.5
2020-01-04,Dnipro,5.4,55.9,7.6
2024-01-08,Lviv,32.5,75.0,1.3
2022-05-01,Odesa,33.2,95.6,15.5
2017-02-27,Odesa,0.2,94.5,4.6
2017-05-02,Kyiv,9.3,89.4,19.9
2023-03-02,Odesa,19.2,46.5,11.4
2018-01-16,Kharkiv,3.5,65.1,17.4
2019-06-12,Kyiv,23.4,71.3,15.4
2023-05-02,Kyiv,-16.6,38.4,7.4
2022-08-13,Lviv,32.0,49.4,12.7
2021-11-24,Kyiv,-0.2,39.3,9.6
2018-06-12,Kyiv,-1.4,89.3,12.0
2024-11-13,Kharkiv,0.9,50.2,17.7
2019-07-24,Lviv,10.2,91.4,1.9
2020-03-31,Kharkiv,-9.6,56.6,15.6
2019-10-30,Lviv,24.6,97.0,13.2
2021-04-18,Lviv,-1.3,49.4,8.1
2016-08-23,Dnipro,10.0,30.6,6.7
2017-02-11,Lviv,-2.0,86.1,9.2
2021-12-30,Dnipro,19.9,90.6,7.1
2023-12-20,Lviv,-14.1,89.7,18.4
2024-03-12,Odesa,12.0,63.6,18.1
2021-02-17,Odesa,-14.8,44.8,12.6
2024-03-28,Dnipro,2.2,93.4,2.1
2016-10-14,Dnipro,-9.7,32.6,15.0
2015-05-01,Kyiv,-18.9,92.9,7.1
2017-11-30,Kyiv,10.7,76.4,6.2
2016-08-26,Odesa,28.0,51.6,3.5
2015-11-22,Dnipro,13.9,48.9,4.3
2019-07-17,Odesa,-9.9,96.3,11.7
2020-05-24,Lviv,6.5,53.9,5.8
2019-03-22,Kyiv,24.5,79.5,7.3
2015-04-08,Odesa,9.8,99.5,4.3
2018-10-10,Kharkiv,23.8,89.3,9.5
2017-08-01,Lviv,27.2,48.5,3.9
2020-10-11,Lviv,-18.8,83.9,1.9
2022-03-05,Kyiv,-0.4,53.0,6.2
2022-02-19,Dnipro,23.1,33.2,7.5
2017-05-05,Lviv,16.9,53.9,12.9
2020-04-17,Lviv,23.0,89.5,4.7
2020-12-24,Odesa,11.7,36.8,18.8
2022-10-02,Kyiv,11.1,64.3,5.2
2020-03-27,Dnipro,-2.9,45.6,6.2
2016-02-23,Odesa,-14.9,86.1,3.1
2024-07-19,Odesa,12.9,59.4,12.2
2023-02-04,Kyiv,13.5,83.0,15.6
2017-12-21,Lviv,26.9,54.7,5.1
2023-03-30,Dnipro,-13.9,84.2,17.5
2018-11-11,Kharkiv,-2.4,49.9,13.2
2024-11-14,Kharkiv,-10.7,88.4,9.8
2020-03-12,Lviv,32.6,82.6,0.7
2017-11-24,Lviv,21.9,32.2,16.5
2016-12-21,Kyiv,22.7,37.7,7.1
2021-10-12,Dnipro,24.3,82.6,2.9
2017-11-19,Kharkiv,32.5,39.8,14.9
2018-07-22,Kharkiv,28.6,56.2,12.1
2016-10-21,Kharkiv,20.8,49.6,12.9
2018-03-23,Kharkiv,3.6,93.5,17.9
2017-04-26,Lviv,1.2,85.8,16.9
2016-03-10,Dnipro,8.6,88.2,17.3
2020-05-02,Lviv,17.3,89.6,17.9
2018-12-01,Kyiv,31.1,82.3,2.2
2015-05-06,Dnipro,0.9,48.0,6.3
2016-12-05,Dnipro,-1.8,56.8,7.2
2020-02-18,Dnipro,-1.0,60.6,4.4
2020-04-06,Kharkiv,22.6,48.0,19.5
2021-02-04,Odesa,3.5,86.7,8.8
2019-12-16,Dnipro,26.4,37.2,12.8
2024-09-28,Odesa,-14.9,92.9,10.6
2022-05-19,Lviv,-4.2,48.5,12.6
2024-10-10,Odesa,-14.3,42.6,4.5
2015-03-24,Lviv,1.7,89.6,14.3
2022-10-10,Odesa,31.7,89.7,3.2
2023-04-22,Lviv,31.7,81.7,9.8
2018-07-13,Lviv,33.0,69.7,4.3
2021-01-23,Odesa,-19.6,81.5,15.2
2019-10-16,Dnipro,34.8,57.0,16.2
2016-03-03,Lviv,30.2,65.4,20.0
2023-05-29,Kharkiv,-12.1,80.1,8.2
2020-01-25,Kharkiv,1.1,97.1,9.6
2015-08-22,Dnipro,-18.5,79.2,14.3
2017-06-09,Dnipro,9.1,45.6,2.9
2016-10-27,Kyiv,31.7,68.4,3.9
2023-03-08,Dnipro,-14.6,93.7,0.2
2015-06-16,Kyiv,-12.6,86.6,10.8
2022-07-21,Lviv,-6.3,79.4,10.9
2018-12-14,Odesa,13.1,44.4,4.3
2021-06-07,Dnipro,9.3,79.7,16.3
2016-10-21,Odesa,22.8,92.6,16.7
2021-11-24,Kharkiv,20.0,67.0,12.5
2024-12-01,Odesa,-7.6,83.1,1.3
2023-03-26,Kyiv,8.6,45.3,12.1
2021-03-24,Kharkiv,-3.2,51.6,13.7
2015-11-24,Lviv,-2.0,78.0,9.0
2022-06-26,Dnipro,26.7,42.0,3.9
2023-09-17,Kyiv,27.3,64.6,3.4
2023-10-07,Kharkiv,-5.4,98.3,13.0
2019-01-11,Kyiv,10.7,83.1,0.3
2024-07-11,Kharkiv,19.8,70.8,13.0
2021-05-24,Lviv,23.1,75.5,0.2
2018-05-26,Kharkiv,29.5,65.6,12.2
2017-10-01,Kyiv,31.7,68.7,15.5
2018-01-05,Odesa,-1.4,69.9,15.2
2015-11-17,Lviv,-16.2,81.0,11.5
2015-03-23,Dnipro,-6.5,94.7,4.3
2018-10-04,Odesa,21.9,79.4,14.3
2016-10-07,Dnipro,-14.1,80.9,12.7
2020-11-03,Kharkiv,32.2,71.2,4.6
2023-11-06,Kyiv,31.0,94.3,3.2
2017-02-23,Dnipro,-10.5,58.7,12.2
2024-09-14,Odesa,-7.9,65.3,11.8
2015-11-18,Kharkiv,11.5,85.4,10.3
2016-03-15,Lviv,7.2,66.2,5.7
2018-03-18,Lviv,-6.9,36.5,16.8
2022-05-17,Kyiv,10.0,45.4,10.4
2022-12-26,Dnipro,29.9,62.9,2.6
2016-01-14,Lviv,12.1,77.4,2.2
2021-09-17,Kyiv,12.3,64.3,5.5
2021-07-11,Kharkiv,1.3,77.6,4.9
2022-01-27,Kharkiv,19.3,86.1,17.2
2015-04-19,Kyiv,5.4,83.0,2.5
2018-02-21,Kyiv,30.2,88.1,6.8
2021-06-17,Odesa,-15.8,41.1,10.9
2017-04-19,Kharkiv,-17.4,74.9,5.4
2016-12-19,Odesa,6.3,69.8,16.1
2024-12-25,Lviv,20.7,61.9,7.4
2020-06-26,Kharkiv,-2.9,52.2,16.6
2020-05-21,Kyiv,30.4,78.8,3.8
2019-03-30,Kharkiv,20.1,48.6,7.3
2019-05-28,Dnipro,16.9,81.1,8.1
2024-03-27,Dnipro,4.3,83.6,5.3
2017-01-04,Dnipro,-0.4,38.7,10.3
2024-08-13,Lviv,7.3,49.6,13.7
2018-04-27,Dnipro,-9.5,51.0,16.5
2017-04-25,Kharkiv,22.5,60.5,1.3
2023-02-20,Odesa,7.8,74.9,4.8
2023-06-17,Odesa,-1.0,33.9,7.1
2015-03-08,Dnipro,29.8,40.8,4.0
2022-07-15,Odesa,11.9,82.0,4.1
2015-07-14,Odesa,22.9,68.0,0.2
2022-12-02,Kyiv,-18.6,32.8,9.0
2015-01-24,Odesa,17.9,55.2,9.8
2021-05-28,Dnipro,-10.6,97.4,8.9
2017-01-13,Odesa,26.1,32.4,2.7
2018-09-29,Kharkiv,-17.7,62.6,5.1
2024-11-02,Kharkiv,0.5,35.1,10.4
2016-12-20,Kharkiv,13.9,88.5,0.4
2021-07-29,Kharkiv,20.8,79.7,0.9
2015-03-08,Lviv,32.9,34.4,20.0
2017-02-02,Lviv,27.9,60.6,7.2
2024-11-11,Lviv,27.4,49.5,3.3
2021-06-12,Odesa,-8.7,53.6,17.1
2021-11-26,Odesa,22.0,76.4,17.0
2022-06-14,Kyiv,-7.0,82.9,4.5
2024-06-19,Odesa,-19.0,41.9,0.4
2021-03-10,Dnipro,34.8,94.9,5.4
2022-01-28,Kharkiv,4.2,54.2,1.5
2022-03-03,Dnipro,13.9,82.2,10.1
2020-12-22,Kharkiv,-4.9,94.3,15.4
2024-08-27,Dnipro,-16.2,68.9,17.8
2024-04-15,Odesa,20.3,54.2,3.3
2015-09-13,Lviv,-1.7,34.2,19.0
2015-05-21,Kyiv,1.4,64.8,3.8
2024-10-21,Kyiv,-16.5,43.3,2.3
2024-10-10,Lviv,-3.1,85.1,2.8
2017-03-08,Kharkiv,10.1,31.8,9.7
2021-03-06,Kyiv,33.9,65.2,11.4
2015-05-24,Kyiv,16.8,56.8,7.4
2020-07-01,Lviv,12.0,99.3,19.2
2020-09-17,Lviv,16.2,64.2,17.1
2019-10-31,Kyiv,-4.3,65.8,7.7
2015-01-22,Kharkiv,30.3,79.3,15.0
2019-01-26,Odesa,5.7,91.9,5.9
2021-04-07,Kyiv,3.0,90.5,12.8
2023-02-02,Kyiv,12.0,85.0,10.1
2016-09-01,Lviv,-13.6,36.6,11.4
2024-11-23,Dnipro,24.2,54.2,1.0
2024-03-20,Kyiv,-19.8,56.8,13.9
2021-07-05,Dnipro,-12.4,35.5,6.8
2019-11-13,Kharkiv,24.7,82.9,9.7
2019-07-21,Dnipro,26.5,89.0,13.8
2020-08-31,Lviv,16.8,37.5,9.8
2017-01-02,Odesa,6.1,75.6,10.9
2016-02-11,Odesa,-14.1,68.9,7.4
2016-02-14,Dnipro,-8.2,78.6,13.7
2019-10-06,Odesa,14.1,85.0,15.6
2021-08-09,Lviv,0.5,96.6,9.0
2015-02-03,Kyiv,7.3,66.4,16.1
2016-12-07,Dnipro,-6.6,43.0,12.0
2020-01-01,Dnipro,20.0,69.8,18.7
2021-04-09,Lviv,3.4,32.2,5.6
2015-03-30,Odesa,8.8,63.5,0.6
2021-08-08,Kyiv,3.9,51.1,8.2
2016-10-20,Lviv,26.5,54.4,15.5
2015-12-09,Odesa,21.1,96.6,10.3
2016-10-03,Kyiv,3.1,40.9,14.2
2016-09-07,Kharkiv,20.6,42.7,4.1
2017-09-22,Odesa,22.1,77.2,10.6
2016-10-27,Kharkiv,1.1,77.5,18.2
2022-11-28,Lviv,33.6,89.3,0.9
2024-05-11,Odesa,-15.6,93.0,5.5
2018-10-14,Kharkiv,21.9,56.1,0.6
2021-05-28,Dnipro,8.5,65.0,10.6
2019-10-09,Kyiv,18.9,68.4,3.3
2022-02-13,Kharkiv,15.3,31.0,15.6
2021-10-31,Lviv,23.3,46.0,16.0
2018-07-10,Kharkiv,15.2,34.8,6.8
2024-03-09,Kyiv,29.4,55.8,4.0
2022-09-29,Dnipro,22.6,62.4,1.7
2015-12-24,Lviv,-6.6,84.1,18.5
2023-07-13,Dnipro,12.6,33.1,12.1
2021-07-19,Dnipro,-17.2,98.4,12.2
2015-04-06,Kharkiv,0.3,45.0,0.5
2018-05-30,Odesa,-6.0,56.8,5.4
2021-10-17,Dnipro,10.9,71.1,9.6
2015-11-06,Dnipro,17.1,68.9,11.4
2022-04-28,Lviv,4.2,34.8,16.9
2023-10-11,Kharkiv,25.4,68.0,18.4
2023-05-01,Dnipro,-12.9,38.2,1.4
2020-10-02,Kyiv,30.8,79.0,4.8
2021-01-18,Kyiv,-10.1,49.1,15.3
2021-01-16,Lviv,26.2,64.0,18.8
2017-08-06,Kyiv,-3.4,42.0,6.4
2022-04-21,Kyiv,32.7,99.0,0.6
2020-05-20,Dnipro,-4.5,31.6,4.2
2015-02-21,Odesa,2.8,82.8,3.9
2022-12-08,Kharkiv,23.5,71.3,11.3
2019-10-05,Lviv,20.0,60.1,9.0
2016-08-31,Kyiv,-15.8,83.4,7.4
2024-01-04,Dnipro,24.3,52.3,0.3
2018-02-05,Kyiv,-8.0,62.1,8.1
2019-01-19,Kyiv,16.3,48.6,17.7
2021-01-05,Kyiv,-10.9,31.6,16.3
2022-08-03,Lviv,-17.2,51.2,13.3
2016-09-25,Kharkiv,34.9,98.9,4.6
2018-12-12,Lviv,-16.9,99.9,15.1
2024-06-26,Dnipro,13.6,91.0,4.9
2023-09-14,Odesa,-14.8,33.8,5.6
2024-03-07,Kharkiv,24.2,53.3,0.1
2017-01-11,Odesa,-19.0,93.9,4.9
2016-06-19,Odesa,-9.2,74.1,1.6
2023-08-23,Kharkiv,10.1,32.0,4.3
2019-04-10,Kyiv,-11.8,32.6,9.0
2021-06-20,Odesa,-3.2,77.1,2.1
2022-06-15,Lviv,-16.3,64.8,14.8
2023-01-06,Dnipro,24.1,38.5,5.6
2017-08-23,Kyiv,16.8,37.8,16.1
2024-05-17,Dnipro,6.3,37.6,11.2
2015-06-02,Lviv,6.4,72.5,6.4
2018-12-27,Kyiv,1.3,36.2,4.8
2018-08-23,Lviv,28.9,62.7,0.1
2016-11-09,Lviv,8.4,54.3,4.2
2022-06-05,Odesa,-13.4,82.1,11.0
2017-05-18,Dnipro,-19.3,47.4,18.5
2016-05-29,Odesa,-9.0,91.2,5.7
2024-02-15,Kharkiv,-14.1,45.6,12.1
2016-08-25,Kyiv,0.0,34.1,14.3
2021-05-24,Lviv,1.9,48.7,3.8
2024-06-28,Dnipro,-12.4,62.5,15.9
2021-01-08,Kharkiv,20.6,69.6,4.9
2015-03-25,Kyiv,-14.4,77.0,13.3
2017-01-18,Odesa,5.3,94.9,5.5
2015-06-15,Odesa,13.1,75.4,16.2
2020-03-12,Dnipro,9.5,61.3,4.0
2022-07-22,Lviv,29.0,60.4,8.9
2021-05-28,Kharkiv,-5.5,43.0,19.1
2019-05-11,Kharkiv,8.4,93.3,9.2
2018-02-19,Odesa,30.6,87.0,7.1
2018-06-14,Odesa,18.1,40.4,6.8
2022-08-10,Odesa,-7.5,61.4,17.2
2020-02-09,Lviv,25.8,54.9,12.5
2019-11-26,Lviv,31.7,91.5,3.2
2022-07-29,Kharkiv,9.7,31.6,6.5
2015-05-29,Lviv,30.1,68.1,13.0
2017-03-15,Kharkiv,-2.5,44.3,4.1
2015-11-25,Kyiv,-3.1,97.0,19.8
2024-03-12,Kharkiv,-1.1,44.4,6.3
2021-05-09,Kharkiv,-6.5,31.5,0.8
2017-08-17,Dnipro,-6.9,69.1,11.2
2019-05-12,Lviv,21.8,43.4,3.8
2016-12-09,Kyiv,16.9,47.5,14.1
2024-04-19,Kharkiv,34.8,94.0,1.5
2019-02-01,Dnipro,-15.3,49.5,7.8
2018-05-19,Kyiv,32.1,89.3,10.0
2016-12-14,Odesa,-1.1,71.2,10.8
2019-06-14,Lviv,-15.6,76.0,11.5
2019-08-21,Odesa,25.3,77.5,13.0
2022-08-25,Lviv,32.3,98.8,7.9
2021-06-19,Dnipro,30.3,38.0,14.9
2015-07-06,Lviv,8.4,72.1,1.9
2023-11-20,Odesa,3.1,50.9,9.7
2019-08-31,Lviv,7.2,70.4,4.0
2023-12-15,Odesa,11.1,82.2,1.4
2021-08-15,Dnipro,18.7,77.0,2.5
2016-02-09,Kyiv,34.2,96.4,9.1
2023-02-10,Odesa,-15.4,50.5,8.1
2017-11-25,Dnipro,11.8,74.4,6.5
2018-05-06,Dnipro,-5.7,69.0,12.4
2024-05-15,Kharkiv,30.9,41.2,11.3
2017-04-26,Lviv,-18.2,60.5,5.7
2021-08-07,Odesa,-17.2,39.6,7.8
2022-09-13,Lviv,22.2,54.3,1.9
2019-09-21,Dnipro,2.9,65.0,7.0
2018-11-29,Odesa,21.6,41.7,2.9
2018-04-30,Kyiv,16.5,52.3,1.4
2020-07-14,Lviv,-3.8,69.3,14.1
2021-12-15,Kharkiv,-19.6,36.4,8.5
2022-03-12,Kyiv,-13.2,49.0,4.6
2020-11-01,Kharkiv,-16.9,60.9,5.0
2022-09-20,Dnipro,16.7,72.3,18.4
2024-08-10,Dnipro,16.5,74.2,7.7
2016-02-09,Kharkiv,26.3,53.0,16.9
2022-01-18,Dnipro,9.2,75.7,15.1
2015-12-27,Odesa,29.9,80.1,8.0
2024-04-26,Lviv,13.0,71.5,16.5
2020-06-17,Lviv,13.0,38.5,4.7
2022-02-17,Kyiv,3.3,34.9,18.9
2016-03-15,Kharkiv,-18.2,51.6,1.6
2021-11-17,Lviv,-18.6,55.8,17.0
2023-04-13,Kyiv,17.6,31.3,18.5
2019-12-11,Kharkiv,22.2,83.0,15.6
2022-12-17,Lviv,-19.8,37.2,1.8
2022-05-09,Odesa,31.4,84.7,3.3
2016-01-31,Dnipro,0.9,98.6,18.9
2024-08-24,Odesa,-16.5,70.2,12.0
2019-08-26,Odesa,20.2,73.8,8.9
2019-02-18,Kyiv,-17.0,62.7,7.9
2015-06-17,Dnipro,-19.9,77.1,1.2
2019-01-27,Kyiv,26.1,70.2,17.2
2019-08-29,Kyiv,-1.5,40.0,14.0
2024-05-13,Kyiv,-2.6,76.2,2.7
2024-06-06,Odesa,1.1,96.5,19.8
2017-04-26,Kyiv,-12.5,49.8,6.7
2018-06-29,Dnipro,24.7,94.6,7.2
2019-08-01,Odesa,-2.1,35.7,4.6
2023-12-25,Kharkiv,-3.7,32.1,13.7
2024-12-25,Kharkiv,-5.2,94.8,12.0
2017-08-30,Odesa,2.0,31.5,9.9
2022-01-25,Dnipro,-13.7,78.2,2.1
2022-12-14,Kharkiv,21.4,71.6,7.0
2016-01-15,Lviv,-1.9,63.2,2.3
2017-03-28,Odesa,19.6,54.9,2.9
2022-08-02,Lviv,7.8,45.3,1.7
2021-07-01,Lviv,-12.3,97.2,15.9
2021-04-04,Lviv,-11.2,59.1,4.2
2022-11-24,Lviv,-12.7,81.1,9.1
2018-11-21,Dnipro,4.6,42.9,19.8
2017-09-16,Odesa,-15.0,51.2,7.1
2015-01-09,Dnipro,26.8,74.0,17.4
2023-12-09,Dnipro,-12.6,47.8,7.9
2022-08-16,Odesa,15.0,85.6,16.8
